application_id,candidate_id,job_id,source,source_subtype,application_date,current_stage,current_stage_date,hired,rejected,withdrawn
APP-03106,CAND-3106,JOB-030,LinkedIn Organic,Job Posting,2024-01-29,Hiring Manager Screen,2024-02-17,False,True,False
APP-03107,CAND-3107,JOB-038,Direct Application,Careers Page,2024-12-30,Resume Screen,2025-01-05,False,True,False
APP-03108,CAND-3108,JOB-024,LinkedIn Organic,Job Posting,2025-03-16,Resume Screen,2025-03-23,False,True,False
APP-03109,CAND-3109,JOB-042,Company Website,Careers Page,2024-08-13,Hiring Manager Screen,2024-08-26,False,True,False
APP-03110,CAND-3110,JOB-006,LinkedIn Organic,Job Posting,2024-03-02,Recruiter Screen,2024-03-13,False,True,False
APP-03111,CAND-3111,JOB-036,LI,Job Posting,12/05/2025,Hiring Manager Screen,30/05/2025,False,True,False
APP-03112,CAND-3112,JOB-002,LinkedIn Organic,Job Posting,2025-06-13,Resume Screen,2025-06-21,False,True,False
APP-03113,CAND-3113,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-11,Final Panel Interview,2025-07-01,False,True,False
APP-03114,CAND-3114,JOB-045,linkedin,Job Posting,2024-05-06,Resume Screen,2024-05-14,False,True,False
APP-03115,CAND-3115,JOB-041,LinkedIn Organic,Job Posting,2025-06-19,Hiring Manager Screen,2025-06-28,False,True,False
APP-03116,CAND-3116,JOB-042,Indeed,Indeed Apply,2024-07-20,Resume Screen,2024-07-28,False,True,False
APP-03117,CAND-3117,JOB-018,University Partnership,Careers Fair,2025-06-19,Resume Screen,2025-06-25,False,True,False
APP-03118,CAND-3118,JOB-006,Direct Application,Careers Page,2024-02-23,Resume Screen,2024-03-02,False,True,False
APP-03119,CAND-3119,JOB-007,GitHub Sourcing,GitHub Profile,2025-06-02,Resume Screen,2025-06-07,False,True,False
APP-03120,CAND-3120,JOB-020,LinkedIn Organic,Job Posting,2024-01-30,Resume Screen,2024-02-07,False,True,False
APP-03121,CAND-3121,JOB-015,LinkedIn Organic,Job Posting,2025-06-04,Technical Assessment,2025-06-26,False,True,False
APP-03122,CAND-3122,JOB-029,Indeed,Indeed Apply,2025-01-03,Resume Screen,2025-01-11,False,True,False
APP-03123,CAND-3123,JOB-021,Direct Application,Careers Page,2024-02-08,Resume Screen,2024-02-17,False,True,False
APP-03124,CAND-3124,JOB-016,LinkedIn Organic,Job Posting,2025-06-26,Resume Screen,2025-06-29,False,True,False
APP-03125,CAND-3125,JOB-036,LinkedIn Recruiter,InMail Outreach,2025-05-21,Hiring Manager Screen,2025-06-02,False,True,False
APP-03126,CAND-3126,JOB-002,LinkedIn Organic,Job Posting,2025-06-03,Resume Screen,2025-06-09,False,True,False
APP-03127,CAND-3127,JOB-012,LinkedIn Organic,Job Posting,2025-06-18,Resume Screen,2025-06-28,False,True,False
APP-03128,CAND-3128,JOB-045,LinkedIn Paid,Sponsored Job,2024-05-26,Recruiter Screen,2024-06-06,False,True,False
APP-03129,CAND-3129,JOB-008,LinkedIn Recruiter,InMail Outreach,2025-06-25,Final Panel Interview,2025-06-28,False,True,False
APP-03130,CAND-3130,JOB-036,Indeed,Indeed Apply,2025-05-26,Hiring Manager Screen,2025-06-09,False,False,True
APP-03131,CAND-3131,JOB-023,LinkedIn Organic,Job Posting,2024-11-26,Recruiter Screen,2024-12-07,False,True,False
APP-03132,CAND-3132,JOB-044,Glassdoor,Glassdoor Apply,2025-06-15,Hiring Manager Screen,2025-06-29,False,True,False
APP-03133,CAND-3133,JOB-010,LI,Job Posting,2025-06-01,Resume Screen,2025-06-07,False,True,False
APP-03134,CAND-3134,JOB-037,linkedin.com,Job Posting,2025-05-28,Resume Screen,2025-06-02,False,True,False
APP-03135,CAND-3135,JOB-024,LinkedIn Paid,Sponsored Job,2025-01-25,Resume Screen,2025-02-01,False,True,False
APP-03136,CAND-3136,JOB-036,Direct Application,Careers Page,2025-04-16,Resume Screen,2025-04-25,False,True,False
APP-03137,CAND-3137,JOB-031,LinkedIn Recruiter,InMail Outreach,2025-06-20,Resume Screen,2025-06-24,False,True,False
APP-03138,CAND-3138,JOB-006,LinkedIn,Job Posting,2024-02-27,Final Panel Interview,2024-04-02,False,True,False
APP-03139,CAND-3139,JOB-023,LinkedIn Organic,Job Posting,2024-11-18,Technical Interview,2024-12-14,False,True,False
APP-03140,CAND-3140,JOB-015,LinkedIn Paid,Sponsored Job,2025-06-06,Hiring Manager Screen,2025-06-18,False,True,False
APP-03141,CAND-3141,JOB-036,LinkedIn InMail,InMail Outreach,2025-05-05,Resume Screen,2025-05-14,False,True,False
APP-03142,CAND-3142,JOB-022,Indeed,Indeed Apply,2025-06-20,Recruiter Screen,2025-06-29,False,True,False
APP-03143,CAND-3143,JOB-014,Direct Application,Careers Page,2024-08-18,Recruiter Screen,2024-09-01,False,True,False
APP-03144,CAND-3144,JOB-004,Direct Application,Careers Page,2024-04-27,Reference Check,2024-06-10,False,True,False
APP-03145,CAND-3145,JOB-034,LinkedIn Organic,Job Posting,2025-04-16,Resume Screen,2025-04-23,False,True,False
APP-03146,CAND-3146,JOB-045,GitHub Sourcing,GitHub Profile,2024-05-07,Hiring Manager Screen,2024-05-19,False,True,False
APP-03147,CAND-3147,JOB-041,LinkedIn Organic,Job Posting,2025-06-08,Resume Screen,2025-06-17,False,True,False
APP-03148,CAND-3148,JOB-031,Employee Referral,Internal Referral,2025-06-18,Offer,2025-07-01,False,False,True
APP-03149,CAND-3149,JOB-037,Indeed.com,Indeed Apply,2025-06-05,Hiring Manager Screen,2025-06-21,False,True,False
APP-03150,CAND-3150,JOB-035,Other,Unknown,2025-04-27,Final Panel Interview,2025-05-20,False,True,False
APP-03151,CAND-3151,JOB-032,LinkedIn Organic,Job Posting,2025-06-20,Resume Screen,2025-06-28,False,True,False
APP-03152,CAND-3152,JOB-011,referral,Internal Referral,2024-12-24,Resume Screen,2025-01-02,False,True,False
APP-03153,CAND-3153,JOB-006,Employee Referral,Internal Referral,2024-03-05,Recruiter Screen,2024-03-15,False,True,False
APP-03154,CAND-3154,JOB-036,Recruitment Agency,Agency Submission,2025-05-29,Hiring Manager Screen,2025-06-19,False,True,False
APP-03155,CAND-3155,JOB-023,LinkedIn Organic,Job Posting,2024-12-02,Technical Assessment,2024-12-28,False,False,True
APP-03156,CAND-3156,JOB-022,Employee Referral,Internal Referral,2025-06-12,Recruiter Screen,2025-06-18,False,True,False
APP-03157,CAND-3157,JOB-001,LinkedIn Organic,Job Posting,2025-04-20,Resume Screen,2025-04-28,False,True,False
APP-03158,CAND-3158,JOB-044,LinkedIn Organic,Job Posting,2025-06-13,Hiring Manager Screen,2025-06-30,False,True,False
APP-03159,CAND-3159,JOB-014,LinkedIn Organic,Job Posting,2024-08-22,Resume Screen,2024-08-28,False,True,False
APP-03160,CAND-3160,JOB-038,LinkedIn Organic,Job Posting,2025-02-02,Recruiter Screen,2025-02-14,False,True,False
APP-03161,CAND-3161,JOB-017,LinkedIn Organic,Job Posting,2024-12-29,Resume Screen,2025-01-07,False,True,False
APP-03162,CAND-3162,JOB-039,LinkedIn Organic,Job Posting,18/06/2025,Hiring Manager Screen,29/06/2025,False,True,False
APP-03163,CAND-3163,JOB-044,LinkedIn Recruiter,InMail Outreach,2025-06-11,Recruiter Screen,2025-06-18,False,True,False
APP-03164,CAND-3164,JOB-008,Direct Application,Careers Page,2025-06-26,Hiring Manager Screen,2025-06-28,False,True,False
APP-03165,CAND-3165,JOB-018,LinkedIn Recruiter,InMail Outreach,2025-06-07,Resume Screen,2025-06-14,False,True,False
APP-03166,CAND-3166,JOB-032,Employee Referral,Internal Referral,2025-06-09,Resume Screen,2025-06-18,False,True,False
APP-03167,CAND-3167,JOB-026,LinkedIn Organic,Job Posting,2024-02-18,Resume Screen,2024-02-23,False,True,False
APP-03168,CAND-3168,JOB-021,LinkedIn Paid,Sponsored Job,2024-03-16,Hiring Manager Screen,2024-03-28,False,True,False
APP-03169,CAND-3169,JOB-017,LinkedIn Organic,Job Posting,2025-01-06,Recruiter Screen,2025-01-21,False,True,False
APP-03170,CAND-3170,JOB-011,LinkedIn Organic,Job Posting,2025-01-26,Resume Screen,2025-02-02,False,True,False
APP-03171,CAND-3171,JOB-019,LinkedIn Organic,Job Posting,2025-06-29,Resume Screen,2025-06-28,False,True,False
APP-03172,CAND-3172,JOB-012,Employee Referral,Internal Referral,2025-06-10,Recruiter Screen,2025-06-17,False,True,False
APP-03173,CAND-3173,JOB-031,Recruitment Agency,Agency Submission,2025-06-06,Resume Screen,2025-06-13,False,True,False
APP-03174,CAND-3174,JOB-027,Direct Application,Careers Page,2025-06-05,Hiring Manager Screen,2025-06-19,False,True,False
APP-03175,CAND-3175,JOB-007,LinkedIn Organic,Job Posting,2025-06-11,Recruiter Screen,2025-06-25,False,True,False
APP-03176,CAND-3176,JOB-034,Direct Application,Careers Page,2025-05-27,Hiring Manager Screen,2025-06-14,False,True,False
APP-03177,CAND-3177,JOB-007,LinkedIn Organic,Job Posting,2025-06-02,Technical Assessment,2025-06-23,False,True,False
APP-03178,CAND-3178,JOB-020,linkedin.com,Job Posting,2024-02-05,Recruiter Screen,2024-02-15,False,True,False
APP-03179,CAND-3179,JOB-045,LinkedIn Organic,Job Posting,2024-05-15,Resume Screen,2024-05-23,False,True,False
APP-03180,CAND-3180,JOB-032,LinkedIn InMail,InMail Outreach,2025-06-20,Recruiter Screen,2025-06-28,False,True,False
APP-03181,CAND-3181,JOB-033,LinkedIn Recruiter,InMail Outreach,06/07/2025,Resume Screen,06/15/2025,False,True,False
APP-03182,CAND-3182,JOB-014,LinkedIn Organic,Job Posting,2024-07-18,Technical Assessment,2024-08-13,False,False,True
APP-03183,CAND-3183,JOB-036,LinkedIn Recruiter,InMail Outreach,2025-05-12,Resume Screen,2025-05-17,False,True,False
APP-03184,CAND-3184,JOB-039,Employee Referral,Internal Referral,2025-06-04,Resume Screen,2025-06-08,False,True,False
APP-03185,CAND-3185,JOB-039,Direct Application,Careers Page,2025-06-27,Resume Screen,2025-06-29,False,True,False
APP-03186,CAND-3186,JOB-007,LinkedIn Recruiter,InMail Outreach,2025-05-29,Resume Screen,2025-06-07,False,True,False
APP-03187,CAND-3187,JOB-023,Direct Application,Careers Page,2024-10-16,Resume Screen,2024-10-24,False,True,False
APP-03188,CAND-3188,JOB-011,Direct Application,Careers Page,2024-12-22,Hiring Manager Screen,2025-01-11,False,True,False
APP-03189,CAND-3189,JOB-016,LinkedIn Recruiter,InMail Outreach,2025-06-25,Resume Screen,2025-06-29,False,True,False
APP-03190,CAND-3190,JOB-001,LinkedIn Paid,Sponsored Job,2025-05-09,Recruiter Screen,2025-05-23,False,True,False
APP-03191,CAND-3191,JOB-034,Direct Application,Careers Page,2025-05-23,Recruiter Screen,2025-06-03,False,True,False
APP-03192,CAND-3192,JOB-004,Direct Application,Careers Page,2024-04-01,Resume Screen,2024-04-07,False,True,False
APP-03193,CAND-3193,JOB-008,Indeed,Indeed Apply,2025-06-22,Technical Assessment,2025-06-29,False,True,False
APP-03194,CAND-3194,JOB-043,University Partnership,Careers Fair,2024-08-27,Resume Screen,2024-09-05,False,True,False
APP-03195,CAND-3195,JOB-032,Glassdoor,Glassdoor Apply,2025-06-21,Resume Screen,2025-06-26,False,True,False
APP-03196,CAND-3196,JOB-001,Glassdoor.com,Glassdoor Apply,2025-04-07,Hiring Manager Screen,2025-04-23,False,True,False
APP-03197,CAND-3197,JOB-006,LinkedIn,Job Posting,2024-01-18,Final Panel Interview,2024-02-21,False,True,False
APP-03198,CAND-3198,JOB-005,LinkedIn Organic,Job Posting,2025-06-20,Technical Assessment,2025-06-30,False,True,False
APP-03199,CAND-3199,JOB-016,Employee Referral,Internal Referral,06/28/2025,Technical Assessment,28/06/2025,False,False,True
APP-03200,CAND-3200,JOB-017,Indeed,Indeed Apply,2024-12-02,Resume Screen,2024-12-09,False,True,False
APP-03201,CAND-3201,JOB-028,LinkedIn Recruiter,InMail Outreach,2025-03-10,Resume Screen,2025-03-18,False,True,False
APP-03202,CAND-3202,JOB-013,Direct Application,Careers Page,2025-03-08,Recruiter Screen,2025-03-18,False,True,False
APP-03203,CAND-3203,JOB-041,Glassdoor,Glassdoor Apply,2025-06-24,Hiring Manager Screen,2025-06-28,False,True,False
APP-03204,CAND-3204,JOB-041,LinkedIn Recruiter,InMail Outreach,2025-06-06,Resume Screen,2025-06-14,False,True,False
APP-03205,CAND-3205,JOB-013,LinkedIn Recruiter,InMail Outreach,2025-04-10,Resume Screen,2025-04-14,False,True,False
APP-03206,CAND-3206,JOB-031,Direct Application,Careers Page,2025-06-02,Recruiter Screen,2025-06-12,False,True,False
APP-03207,CAND-3207,JOB-001,github,GitHub Profile,2025-04-16,Resume Screen,2025-04-22,False,True,False
APP-03208,CAND-3208,JOB-029,LinkedIn Recruiter,InMail Outreach,2025-01-03,Recruiter Screen,2025-01-13,False,True,False
APP-03209,CAND-3209,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-05,Resume Screen,2025-06-15,False,True,False
APP-03210,CAND-3210,JOB-040,LinkedIn Recruiter,InMail Outreach,07/01/2024,Offer,10/02/2024,False,False,True
APP-03211,CAND-3211,JOB-021,Internal Referral,Internal Referral,2024-03-13,Recruiter Screen,2024-03-20,False,False,True
APP-03212,CAND-3212,JOB-034,Employee Referral,Internal Referral,2025-05-29,Hiring Manager Screen,2025-06-10,False,True,False
APP-03213,CAND-3213,JOB-017,LinkedIn Recruiter,InMail Outreach,2024-12-05,Resume Screen,2024-12-12,False,True,False
APP-03214,CAND-3214,JOB-037,LinkedIn Recruiter,InMail Outreach,2025-06-08,Recruiter Screen,2025-06-17,False,True,False
APP-03215,CAND-3215,JOB-031,Recruitment Agency,Agency Submission,2025-07-01,Recruiter Screen,2025-06-30,False,True,False
APP-03216,CAND-3216,JOB-003,LinkedIn Organic,Job Posting,2025-06-10,Resume Screen,2025-06-17,False,True,False
APP-03217,CAND-3217,JOB-003,LinkedIn Organic,Job Posting,2025-06-11,Recruiter Screen,2025-06-23,False,True,False
APP-03218,CAND-3218,JOB-019,LinkedIn InMail,InMail Outreach,2025-06-20,Resume Screen,2025-06-27,False,True,False
APP-03219,CAND-3219,JOB-044,Glassdoor,Glassdoor Apply,2025-06-05,Resume Screen,2025-06-13,False,True,False
APP-03220,CAND-3220,JOB-005,LinkedIn Organic,Job Posting,2025-06-09,Hiring Manager Screen,2025-06-23,False,True,False
APP-03221,CAND-3221,JOB-027,Company Website,Careers Page,2025-05-20,Recruiter Screen,2025-06-02,False,True,False
APP-03222,CAND-3222,JOB-021,External Recruiter,Agency Submission,2024-03-11,Resume Screen,2024-03-18,False,True,False
APP-03223,CAND-3223,JOB-016,LinkedIn Recruiter,InMail Outreach,2025-06-06,Resume Screen,2025-06-15,False,True,False
APP-03224,CAND-3224,JOB-009,LinkedIn Recruiter,InMail Outreach,2025-06-12,Resume Screen,2025-06-19,False,True,False
APP-03225,CAND-3225,JOB-029,Other,Unknown,2025-01-01,Hiring Manager Screen,2025-01-18,False,True,False
APP-03226,CAND-3226,JOB-010,LinkedIn Recruiter,InMail Outreach,2025-06-07,Hiring Manager Screen,2025-06-27,False,True,False
APP-03227,CAND-3227,JOB-011,Employee Referral,Internal Referral,2024-12-30,Technical Interview,2025-01-23,False,True,False
APP-03228,CAND-3228,JOB-001,Indeed,Indeed Apply,2025-05-23,Resume Screen,2025-05-30,False,True,False
APP-03229,CAND-3229,JOB-002,LinkedIn Paid,Sponsored Job,2025-06-29,Technical Assessment,2025-06-30,False,True,False
APP-03230,CAND-3230,JOB-034,linkedin,Job Posting,2025-05-31,Recruiter Screen,2025-06-13,False,True,False
APP-03231,CAND-3231,JOB-008,LinkedIn Recruiter,InMail Outreach,2025-06-29,Hiring Manager Screen,2025-06-30,False,True,False
APP-03232,CAND-3232,JOB-007,LinkedIn Organic,Job Posting,2025-06-22,Resume Screen,2025-06-29,False,True,False
APP-03233,CAND-3233,JOB-009,Careers Site,Careers Page,2025-05-05,Resume Screen,2025-05-11,False,True,False
APP-03234,CAND-3234,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-10,Resume Screen,2025-06-18,False,True,False
APP-03235,CAND-3235,JOB-018,LinkedIn Recruiter,InMail Outreach,2025-06-18,Offer,2025-06-29,False,False,True
APP-03236,CAND-3236,JOB-020,LinkedIn Sponsored,Sponsored Job,2024-03-05,Resume Screen,2024-03-14,False,True,False
APP-03237,CAND-3237,JOB-033,LinkedIn Recruiter,InMail Outreach,2025-06-10,Resume Screen,2025-06-17,False,True,False
APP-03238,CAND-3238,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-01-31,Resume Screen,2025-02-07,False,True,False
APP-03239,CAND-3239,JOB-038,LinkedIn Organic,Job Posting,2025-01-24,Hiring Manager Screen,2025-02-07,False,True,False
APP-03240,CAND-3240,JOB-020,LinkedIn Organic,Job Posting,2024-01-31,Technical Assessment,2024-02-24,False,False,True
APP-03241,CAND-3241,JOB-035,University Partnership,Careers Fair,2025-04-18,Resume Screen,2025-04-25,False,True,False
APP-03242,CAND-3242,JOB-014,LinkedIn Organic,Job Posting,2024-08-20,Resume Screen,2024-08-28,False,True,False
APP-03243,CAND-3243,JOB-005,LinkedIn Organic,Job Posting,2025-06-06,Technical Assessment,2025-06-29,False,False,True
APP-03244,CAND-3244,JOB-025,University Partnership,Careers Fair,2025-06-26,Resume Screen,2025-06-29,False,True,False
APP-03245,CAND-3245,JOB-016,Glassdoor,Glassdoor Apply,2025-06-15,Resume Screen,2025-06-25,False,True,False
APP-03246,CAND-3246,JOB-009,Employee Referral,Internal Referral,2025-06-11,Resume Screen,2025-06-18,False,True,False
APP-03247,CAND-3247,JOB-018,linkedin.com,Job Posting,2025-06-02,Final Panel Interview,2025-07-01,False,True,False
APP-03248,CAND-3248,JOB-024,LinkedIn Organic,Job Posting,2025-03-18,Hiring Manager Screen,2025-04-04,False,True,False
APP-03249,CAND-3249,JOB-014,LinkedIn Recruiter,InMail Outreach,2024-08-18,Resume Screen,2024-08-27,False,True,False
APP-03250,CAND-3250,JOB-006,LinkedIn Organic,Job Posting,2024-03-12,Resume Screen,2024-03-17,False,True,False
APP-03251,CAND-3251,JOB-029,Recruitment Agency,Agency Submission,2025-02-14,Resume Screen,2025-02-21,False,True,False
APP-03252,CAND-3252,JOB-006,LinkedIn Recruiter,InMail Outreach,2024-02-28,Technical Assessment,2024-03-24,False,False,True
APP-03253,CAND-3253,JOB-008,LinkedIn InMail,InMail Outreach,2025-06-21,Hiring Manager Screen,2025-06-30,False,True,False
APP-03254,CAND-3254,JOB-032,LinkedIn Organic,Job Posting,2025-06-01,Resume Screen,2025-06-08,False,True,False
APP-03255,CAND-3255,JOB-040,Glassdoor,Glassdoor Apply,2024-01-17,Offer,2024-02-15,False,False,True
APP-03256,CAND-3256,JOB-010,LinkedIn Organic,Job Posting,2025-06-14,Recruiter Screen,2025-06-28,False,True,False
APP-03257,CAND-3257,JOB-037,LinkedIn Organic,Job Posting,2025-04-30,Recruiter Screen,2025-05-12,False,True,False
APP-03258,CAND-3258,JOB-025,LinkedIn Organic,Job Posting,2025-06-25,Resume Screen,2025-06-30,False,True,False
APP-03259,CAND-3259,JOB-023,INDEED,Indeed Apply,2024-10-21,Resume Screen,2024-10-26,False,True,False
APP-03260,CAND-3260,JOB-030,LinkedIn Organic,Job Posting,26/01/2024,Resume Screen,01/02/2024,False,True,False
APP-03261,CAND-3261,JOB-001,LinkedIn Recruiter,InMail Outreach,2025-04-17,Technical Assessment,2025-05-04,False,True,False
APP-03262,CAND-3262,JOB-008,Employee Referral,Internal Referral,2025-06-30,Resume Screen,2025-06-28,False,True,False
APP-03263,CAND-3263,JOB-032,University Partnership,Careers Fair,2025-06-10,Resume Screen,2025-06-18,False,True,False
APP-03264,CAND-3264,JOB-029,LinkedIn Recruiter,InMail Outreach,2025-02-06,Recruiter Screen,2025-02-14,False,True,False
APP-03265,CAND-3265,JOB-005,linkedin,Job Posting,2025-06-05,Resume Screen,2025-06-15,False,True,False
APP-03266,CAND-3266,JOB-027,LinkedIn Paid,Sponsored Job,24/05/2025,Recruiter Screen,07/06/2025,False,False,True
APP-03267,CAND-3267,JOB-040,Direct Application,Careers Page,2024-01-12,Resume Screen,2024-01-20,False,True,False
APP-03268,CAND-3268,JOB-015,Glassdoor,Glassdoor Apply,2025-06-24,Hiring Manager Screen,2025-06-28,False,True,False
APP-03269,CAND-3269,JOB-038,LinkedIn Recruiter,InMail Outreach,2025-02-15,Resume Screen,2025-02-20,False,True,False
APP-03270,CAND-3270,JOB-025,Indeed,Indeed Apply,24/06/2025,Final Panel Interview,07/01/2025,False,True,False
APP-03271,CAND-3271,JOB-013,Direct Application,Careers Page,2025-03-23,Resume Screen,2025-03-30,False,True,False
APP-03272,CAND-3272,JOB-029,Direct Application,Careers Page,2025-01-30,Recruiter Screen,2025-02-09,False,True,False
APP-03273,CAND-3273,JOB-021,LinkedIn Organic,Job Posting,2024-03-02,Resume Screen,2024-03-08,False,True,False
APP-03274,CAND-3274,JOB-029,Other,Unknown,2025-01-20,Final Panel Interview,2025-02-12,False,True,False
APP-03275,CAND-3275,JOB-037,Other,Unknown,2025-04-27,Resume Screen,2025-05-03,False,True,False
APP-03276,CAND-3276,JOB-004,Indeed,Indeed Apply,2024-04-26,Resume Screen,2024-05-02,False,True,False
APP-03277,CAND-3277,JOB-027,Recruitment Agency,Agency Submission,2025-05-04,Final Panel Interview,2025-05-24,False,True,False
APP-03278,CAND-3278,JOB-024,Employee Referral,Internal Referral,2025-02-17,Recruiter Screen,2025-02-26,False,True,False
APP-03279,CAND-3279,JOB-015,LinkedIn Organic,Job Posting,2025-06-06,Hiring Manager Screen,2025-06-21,False,True,False
APP-03280,CAND-3280,JOB-042,LinkedIn Recruiter,InMail Outreach,2024-07-01,Hiring Manager Screen,2024-07-17,False,False,True
APP-03281,CAND-3281,JOB-001,LinkedIn Paid,Sponsored Job,04/07/2025,Recruiter Screen,04/21/2025,False,True,False
APP-03282,CAND-3282,JOB-011,Glassdoor,Glassdoor Apply,2024-12-30,Technical Assessment,2025-01-30,False,True,False
APP-03283,CAND-3283,JOB-033,GitHub Sourcing,GitHub Profile,2025-06-06,Resume Screen,2025-06-12,False,True,False
APP-03284,CAND-3284,JOB-003,Linked In,Job Posting,2025-06-26,Resume Screen,2025-06-29,False,True,False
APP-03285,CAND-3285,JOB-025,Employee Referral,Internal Referral,2025-06-07,Resume Screen,2025-06-13,False,True,False
APP-03286,CAND-3286,JOB-024,Recruitment Agency,Agency Submission,2025-03-20,Resume Screen,2025-03-28,False,True,False
APP-03287,CAND-3287,JOB-029,LinkedIn Organic,Job Posting,2024-12-31,Recruiter Screen,2025-01-11,False,True,False
APP-03288,CAND-3288,JOB-030,LinkedIn InMail,InMail Outreach,2024-01-09,Resume Screen,2024-01-17,False,True,False
APP-03289,CAND-3289,JOB-031,Glassdoor,Glassdoor Apply,2025-06-10,Resume Screen,2025-06-19,False,True,False
APP-03290,CAND-3290,JOB-026,LinkedIn Organic,Job Posting,2024-02-09,Resume Screen,2024-02-16,False,True,False
APP-03291,CAND-3291,JOB-044,LinkedIn Recruiter,InMail Outreach,2025-06-20,Resume Screen,2025-06-30,False,True,False
APP-03292,CAND-3292,JOB-014,Employee Referral,Internal Referral,2024-08-11,Resume Screen,2024-08-19,False,True,False
APP-03293,CAND-3293,JOB-028,Referral,Internal Referral,2025-04-03,Final Panel Interview,2025-04-18,False,True,False
APP-03294,CAND-3294,JOB-014,Employee Ref,Internal Referral,2024-08-23,Reference Check,2024-09-19,False,True,False
APP-03295,CAND-3295,JOB-013,LinkedIn Organic,Job Posting,2025-03-08,Resume Screen,2025-03-13,False,True,False
APP-03296,CAND-3296,JOB-039,LinkedIn Organic,Job Posting,2025-06-07,Final Panel Interview,2025-07-01,False,True,False
APP-03297,CAND-3297,JOB-041,Recruitment Agency,Agency Submission,2025-06-18,Hiring Manager Screen,2025-07-01,False,True,False
APP-03298,CAND-3298,JOB-025,LinkedIn Recruiter,InMail Outreach,2025-06-28,Resume Screen,2025-06-30,False,True,False
APP-03299,CAND-3299,JOB-004,LinkedIn Organic,Job Posting,2024-03-24,Resume Screen,2024-04-01,False,True,False
APP-03300,CAND-3300,JOB-029,Employee Referral,Internal Referral,2025-02-03,Hiring Manager Screen,2025-02-13,False,False,True
APP-03301,CAND-3301,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-29,Technical Assessment,2025-06-29,False,True,False
APP-03302,CAND-3302,JOB-022,Indeed,Indeed Apply,2025-06-14,Resume Screen,2025-06-21,False,True,False
APP-03303,CAND-3303,JOB-013,Indeed,Indeed Apply,2025-03-24,Final Panel Interview,2025-04-22,False,True,False
APP-03304,CAND-3304,JOB-039,Employee Referral,Internal Referral,2025-06-07,Resume Screen,2025-06-15,False,True,False
APP-03305,CAND-3305,JOB-040,LinkedIn Organic,Job Posting,2024-01-24,Recruiter Screen,2024-02-07,False,True,False
APP-03306,CAND-3306,JOB-039,LinkedIn Organic,Job Posting,2025-06-18,Recruiter Screen,2025-06-29,False,True,False
APP-03307,CAND-3307,JOB-020,LinkedIn Organic,Job Posting,2024-03-01,Resume Screen,2024-03-09,False,True,False
APP-03308,CAND-3308,JOB-016,Indeed,Indeed Apply,2025-06-30,Resume Screen,2025-06-28,False,True,False
APP-03309,CAND-3309,JOB-028,Indeed,Indeed Apply,2025-02-25,Hiring Manager Screen,2025-03-15,False,True,False
APP-03310,CAND-3310,JOB-007,LinkedIn Recruiter,InMail Outreach,2025-06-01,Resume Screen,2025-06-07,False,True,False
APP-03311,CAND-3311,JOB-005,LinkedIn Organic,Job Posting,2025-06-06,Recruiter Screen,2025-06-19,False,True,False
APP-03312,CAND-3312,JOB-036,Indeed,Indeed Apply,2025-04-02,Resume Screen,2025-04-11,False,True,False
APP-03313,CAND-3313,JOB-036,LinkedIn Organic,Job Posting,13/04/2025,Resume Screen,23/04/2025,False,True,False
APP-03314,CAND-3314,JOB-021,Glassdoor,Glassdoor Apply,2024-03-01,Final Panel Interview,2024-03-24,False,True,False
APP-03315,CAND-3315,JOB-035,LinkedIn Recruiter,InMail Outreach,2025-05-21,Hiring Manager Screen,2025-06-05,False,True,False
APP-03316,CAND-3316,JOB-010,LinkedIn Organic,Job Posting,2025-06-26,Hiring Manager Screen,2025-07-01,False,True,False
APP-03317,CAND-3317,JOB-037,LinkedIn Organic,Job Posting,2025-05-10,Hiring Manager Screen,2025-05-27,False,True,False
APP-03318,CAND-3318,JOB-019,LinkedIn Recruiter,InMail Outreach,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-03319,CAND-3319,JOB-010,Direct Application,Careers Page,2025-05-30,Recruiter Screen,2025-06-11,False,True,False
APP-03320,CAND-3320,JOB-011,LinkedIn Recruiter,InMail Outreach,2024-12-06,Resume Screen,2024-12-12,False,True,False
APP-03321,CAND-3321,JOB-022,GitHub Sourcing,GitHub Profile,2025-06-27,Technical Interview,2025-06-30,False,True,False
APP-03322,CAND-3322,JOB-007,LinkedIn,Job Posting,2025-06-23,Technical Assessment,2025-07-01,False,True,False
APP-03323,CAND-3323,JOB-031,LinkedIn Recruiter,InMail Outreach,2025-06-07,Resume Screen,2025-06-13,False,True,False
APP-03324,CAND-3324,JOB-039,LinkedIn Recruiter,InMail Outreach,2025-06-18,Hiring Manager Screen,2025-06-28,False,False,True
APP-03325,CAND-3325,JOB-045,LinkedIn Paid,Sponsored Job,2024-06-02,Resume Screen,2024-06-10,False,True,False
APP-03326,CAND-3326,JOB-007,Direct Application,Careers Page,2025-05-19,Resume Screen,2025-05-26,False,True,False
APP-03327,CAND-3327,JOB-045,LinkedIn Organic,Job Posting,2024-05-01,Resume Screen,2024-05-08,False,True,False
